ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s),Attribute 3 name,Attribute 3 value(s),Attribute 4 name,Attribute 4 value(s),Attribute 5 name,Attribute 5 value(s),Meta: _wpcom_is_markdown,Download 1 name,Download 1 URL,Download 2 name,Download 2 URL
716,variation,,Geo Insulated Jogging Pant-36-Green,1,0,visible,,"<p>In the cold, even the toughest guys shiver, unless they're in the Geo Insulated Jogging Pant. Lightweight and wind resistant, they block brutal wind gusts and warm you to the bone. Breathable mesh keeps them dry on the inside.</p> <p>&bull; Black polyester spandex pants with zipper pockets.<br />&bull; Reflective safety accents. <br />&bull; Loose fit.<br />&bull; On-seam pockets. <br />&bull; 8"" leg zips. 32"" inseam. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,51,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>New Luma Yoga Collection|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp03-green_main.jpg,,,MP03,,,,,,,Size,36,Color,Green,,,,,,,,,,,
717,variation,,Geo Insulated Jogging Pant-36-Red,1,0,visible,,"<p>In the cold, even the toughest guys shiver, unless they're in the Geo Insulated Jogging Pant. Lightweight and wind resistant, they block brutal wind gusts and warm you to the bone. Breathable mesh keeps them dry on the inside.</p> <p>&bull; Black polyester spandex pants with zipper pockets.<br />&bull; Reflective safety accents. <br />&bull; Loose fit.<br />&bull; On-seam pockets. <br />&bull; 8"" leg zips. 32"" inseam. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,51,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>New Luma Yoga Collection|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp03-red_main.jpg,,,MP03,,,,,,,Size,36,Color,Red,,,,,,,,,,,
731,variable,MP04,Supernova Sport Pant,1,0,visible,This is a variable product called a Supernova Sport Pant,<p>Turn the corner and open it up -- your driveway is two blocks away. The Supernova Sport Pant gets you there with key features like moisture-wicking LumaTech&trade; fabric and mesh ventilation. Side seam pockets ensure total convenience during rest periods.</p> <p>&bull; Dark heather gray straight leg cotton pants.<br />&bull; Relaxed fit. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>,,,,,1,0,0,0,,,,,1,,,45,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp04-gray_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp04-gray_back.jpg",,,,,,,,,,Size,32|33|34|36,Color,Black|Gray|Green,,,,,,,,,,,
719,variation,,Supernova Sport Pant-32-Black,1,0,visible,,<p>Turn the corner and open it up -- your driveway is two blocks away. The Supernova Sport Pant gets you there with key features like moisture-wicking LumaTech&trade; fabric and mesh ventilation. Side seam pockets ensure total convenience during rest periods.</p> <p>&bull; Dark heather gray straight leg cotton pants.<br />&bull; Relaxed fit. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,45,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp04-black_main.jpg,,,MP04,,,,,,,Size,32,Color,Black,,,,,,,,,,,
720,variation,,Supernova Sport Pant-32-Gray,1,0,visible,,<p>Turn the corner and open it up -- your driveway is two blocks away. The Supernova Sport Pant gets you there with key features like moisture-wicking LumaTech&trade; fabric and mesh ventilation. Side seam pockets ensure total convenience during rest periods.</p> <p>&bull; Dark heather gray straight leg cotton pants.<br />&bull; Relaxed fit. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,45,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp04-gray_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp04-gray_back.jpg",,,MP04,,,,,,,Size,32,Color,Gray,,,,,,,,,,,
721,variation,,Supernova Sport Pant-32-Green,1,0,visible,,<p>Turn the corner and open it up -- your driveway is two blocks away. The Supernova Sport Pant gets you there with key features like moisture-wicking LumaTech&trade; fabric and mesh ventilation. Side seam pockets ensure total convenience during rest periods.</p> <p>&bull; Dark heather gray straight leg cotton pants.<br />&bull; Relaxed fit. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,45,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp04-green_main.jpg,,,MP04,,,,,,,Size,32,Color,Green,,,,,,,,,,,
722,variation,,Supernova Sport Pant-33-Black,1,0,visible,,<p>Turn the corner and open it up -- your driveway is two blocks away. The Supernova Sport Pant gets you there with key features like moisture-wicking LumaTech&trade; fabric and mesh ventilation. Side seam pockets ensure total convenience during rest periods.</p> <p>&bull; Dark heather gray straight leg cotton pants.<br />&bull; Relaxed fit. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,45,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp04-black_main.jpg,,,MP04,,,,,,,Size,33,Color,Black,,,,,,,,,,,
723,variation,,Supernova Sport Pant-33-Gray,1,0,visible,,<p>Turn the corner and open it up -- your driveway is two blocks away. The Supernova Sport Pant gets you there with key features like moisture-wicking LumaTech&trade; fabric and mesh ventilation. Side seam pockets ensure total convenience during rest periods.</p> <p>&bull; Dark heather gray straight leg cotton pants.<br />&bull; Relaxed fit. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,45,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp04-gray_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp04-gray_back.jpg",,,MP04,,,,,,,Size,33,Color,Gray,,,,,,,,,,,
724,variation,,Supernova Sport Pant-33-Green,1,0,visible,,<p>Turn the corner and open it up -- your driveway is two blocks away. The Supernova Sport Pant gets you there with key features like moisture-wicking LumaTech&trade; fabric and mesh ventilation. Side seam pockets ensure total convenience during rest periods.</p> <p>&bull; Dark heather gray straight leg cotton pants.<br />&bull; Relaxed fit. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,45,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp04-green_main.jpg,,,MP04,,,,,,,Size,33,Color,Green,,,,,,,,,,,
725,variation,,Supernova Sport Pant-34-Black,1,0,visible,,<p>Turn the corner and open it up -- your driveway is two blocks away. The Supernova Sport Pant gets you there with key features like moisture-wicking LumaTech&trade; fabric and mesh ventilation. Side seam pockets ensure total convenience during rest periods.</p> <p>&bull; Dark heather gray straight leg cotton pants.<br />&bull; Relaxed fit. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,45,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp04-black_main.jpg,,,MP04,,,,,,,Size,34,Color,Black,,,,,,,,,,,
726,variation,,Supernova Sport Pant-34-Gray,1,0,visible,,<p>Turn the corner and open it up -- your driveway is two blocks away. The Supernova Sport Pant gets you there with key features like moisture-wicking LumaTech&trade; fabric and mesh ventilation. Side seam pockets ensure total convenience during rest periods.</p> <p>&bull; Dark heather gray straight leg cotton pants.<br />&bull; Relaxed fit. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,45,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp04-gray_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp04-gray_back.jpg",,,MP04,,,,,,,Size,34,Color,Gray,,,,,,,,,,,
727,variation,,Supernova Sport Pant-34-Green,1,0,visible,,<p>Turn the corner and open it up -- your driveway is two blocks away. The Supernova Sport Pant gets you there with key features like moisture-wicking LumaTech&trade; fabric and mesh ventilation. Side seam pockets ensure total convenience during rest periods.</p> <p>&bull; Dark heather gray straight leg cotton pants.<br />&bull; Relaxed fit. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,45,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp04-green_main.jpg,,,MP04,,,,,,,Size,34,Color,Green,,,,,,,,,,,
728,variation,,Supernova Sport Pant-36-Black,1,0,visible,,<p>Turn the corner and open it up -- your driveway is two blocks away. The Supernova Sport Pant gets you there with key features like moisture-wicking LumaTech&trade; fabric and mesh ventilation. Side seam pockets ensure total convenience during rest periods.</p> <p>&bull; Dark heather gray straight leg cotton pants.<br />&bull; Relaxed fit. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,45,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp04-black_main.jpg,,,MP04,,,,,,,Size,36,Color,Black,,,,,,,,,,,
729,variation,,Supernova Sport Pant-36-Gray,1,0,visible,,<p>Turn the corner and open it up -- your driveway is two blocks away. The Supernova Sport Pant gets you there with key features like moisture-wicking LumaTech&trade; fabric and mesh ventilation. Side seam pockets ensure total convenience during rest periods.</p> <p>&bull; Dark heather gray straight leg cotton pants.<br />&bull; Relaxed fit. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,45,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp04-gray_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp04-gray_back.jpg",,,MP04,,,,,,,Size,36,Color,Gray,,,,,,,,,,,
730,variation,,Supernova Sport Pant-36-Green,1,0,visible,,<p>Turn the corner and open it up -- your driveway is two blocks away. The Supernova Sport Pant gets you there with key features like moisture-wicking LumaTech&trade; fabric and mesh ventilation. Side seam pockets ensure total convenience during rest periods.</p> <p>&bull; Dark heather gray straight leg cotton pants.<br />&bull; Relaxed fit. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,45,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp04-green_main.jpg,,,MP04,,,,,,,Size,36,Color,Green,,,,,,,,,,,
744,variable,MP05,Kratos Gym Pant,1,0,visible,This is a variable product called a Kratos Gym Pant,"<p>Like it's namesake god of strength, the Kratos Gym Pant help you bring your best to bear on weight-based, plyometric and endurance exercise. They stretch and support in all the right places while ultra-light construction and moisture-wicking technology provide comfort.</p> <p>&bull; Navy cotton straight leg pants.<br />&bull; Relaxed fit. <br />&bull; 2 side-seam pockets. <br />&bull; Internal zip pocket. <br />&bull; Drawstring waist. <br />&bull; Machine wash/dry.</p>",,,,,1,0,0,0,,,,,1,,,57,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>New Luma Yoga Collection|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp05-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp05-blue_back.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp05-blue_outfit.jpg",,,,,,,,,,Size,32|33|34|36,Color,Black|Blue|Green,,,,,,,,,,,
732,variation,,Kratos Gym Pant-32-Black,1,0,visible,,"<p>Like it's namesake god of strength, the Kratos Gym Pant help you bring your best to bear on weight-based, plyometric and endurance exercise. They stretch and support in all the right places while ultra-light construction and moisture-wicking technology provide comfort.</p> <p>&bull; Navy cotton straight leg pants.<br />&bull; Relaxed fit. <br />&bull; 2 side-seam pockets. <br />&bull; Internal zip pocket. <br />&bull; Drawstring waist. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,57,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>New Luma Yoga Collection|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp05-black_main.jpg,,,MP05,,,,,,,Size,32,Color,Black,,,,,,,,,,,
733,variation,,Kratos Gym Pant-32-Blue,1,0,visible,,"<p>Like it's namesake god of strength, the Kratos Gym Pant help you bring your best to bear on weight-based, plyometric and endurance exercise. They stretch and support in all the right places while ultra-light construction and moisture-wicking technology provide comfort.</p> <p>&bull; Navy cotton straight leg pants.<br />&bull; Relaxed fit. <br />&bull; 2 side-seam pockets. <br />&bull; Internal zip pocket. <br />&bull; Drawstring waist. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,57,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>New Luma Yoga Collection|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp05-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp05-blue_back.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp05-blue_outfit.jpg",,,MP05,,,,,,,Size,32,Color,Blue,,,,,,,,,,,
734,variation,,Kratos Gym Pant-32-Green,1,0,visible,,"<p>Like it's namesake god of strength, the Kratos Gym Pant help you bring your best to bear on weight-based, plyometric and endurance exercise. They stretch and support in all the right places while ultra-light construction and moisture-wicking technology provide comfort.</p> <p>&bull; Navy cotton straight leg pants.<br />&bull; Relaxed fit. <br />&bull; 2 side-seam pockets. <br />&bull; Internal zip pocket. <br />&bull; Drawstring waist. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,57,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>New Luma Yoga Collection|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp05-green_main.jpg,,,MP05,,,,,,,Size,32,Color,Green,,,,,,,,,,,
735,variation,,Kratos Gym Pant-33-Black,1,0,visible,,"<p>Like it's namesake god of strength, the Kratos Gym Pant help you bring your best to bear on weight-based, plyometric and endurance exercise. They stretch and support in all the right places while ultra-light construction and moisture-wicking technology provide comfort.</p> <p>&bull; Navy cotton straight leg pants.<br />&bull; Relaxed fit. <br />&bull; 2 side-seam pockets. <br />&bull; Internal zip pocket. <br />&bull; Drawstring waist. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,57,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>New Luma Yoga Collection|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp05-black_main.jpg,,,MP05,,,,,,,Size,33,Color,Black,,,,,,,,,,,
736,variation,,Kratos Gym Pant-33-Blue,1,0,visible,,"<p>Like it's namesake god of strength, the Kratos Gym Pant help you bring your best to bear on weight-based, plyometric and endurance exercise. They stretch and support in all the right places while ultra-light construction and moisture-wicking technology provide comfort.</p> <p>&bull; Navy cotton straight leg pants.<br />&bull; Relaxed fit. <br />&bull; 2 side-seam pockets. <br />&bull; Internal zip pocket. <br />&bull; Drawstring waist. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,57,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>New Luma Yoga Collection|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp05-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp05-blue_back.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp05-blue_outfit.jpg",,,MP05,,,,,,,Size,33,Color,Blue,,,,,,,,,,,
737,variation,,Kratos Gym Pant-33-Green,1,0,visible,,"<p>Like it's namesake god of strength, the Kratos Gym Pant help you bring your best to bear on weight-based, plyometric and endurance exercise. They stretch and support in all the right places while ultra-light construction and moisture-wicking technology provide comfort.</p> <p>&bull; Navy cotton straight leg pants.<br />&bull; Relaxed fit. <br />&bull; 2 side-seam pockets. <br />&bull; Internal zip pocket. <br />&bull; Drawstring waist. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,57,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>New Luma Yoga Collection|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp05-green_main.jpg,,,MP05,,,,,,,Size,33,Color,Green,,,,,,,,,,,
738,variation,,Kratos Gym Pant-34-Black,1,0,visible,,"<p>Like it's namesake god of strength, the Kratos Gym Pant help you bring your best to bear on weight-based, plyometric and endurance exercise. They stretch and support in all the right places while ultra-light construction and moisture-wicking technology provide comfort.</p> <p>&bull; Navy cotton straight leg pants.<br />&bull; Relaxed fit. <br />&bull; 2 side-seam pockets. <br />&bull; Internal zip pocket. <br />&bull; Drawstring waist. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,57,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>New Luma Yoga Collection|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp05-black_main.jpg,,,MP05,,,,,,,Size,34,Color,Black,,,,,,,,,,,
739,variation,,Kratos Gym Pant-34-Blue,1,0,visible,,"<p>Like it's namesake god of strength, the Kratos Gym Pant help you bring your best to bear on weight-based, plyometric and endurance exercise. They stretch and support in all the right places while ultra-light construction and moisture-wicking technology provide comfort.</p> <p>&bull; Navy cotton straight leg pants.<br />&bull; Relaxed fit. <br />&bull; 2 side-seam pockets. <br />&bull; Internal zip pocket. <br />&bull; Drawstring waist. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,57,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>New Luma Yoga Collection|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp05-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp05-blue_back.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp05-blue_outfit.jpg",,,MP05,,,,,,,Size,34,Color,Blue,,,,,,,,,,,
740,variation,,Kratos Gym Pant-34-Green,1,0,visible,,"<p>Like it's namesake god of strength, the Kratos Gym Pant help you bring your best to bear on weight-based, plyometric and endurance exercise. They stretch and support in all the right places while ultra-light construction and moisture-wicking technology provide comfort.</p> <p>&bull; Navy cotton straight leg pants.<br />&bull; Relaxed fit. <br />&bull; 2 side-seam pockets. <br />&bull; Internal zip pocket. <br />&bull; Drawstring waist. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,57,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>New Luma Yoga Collection|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp05-green_main.jpg,,,MP05,,,,,,,Size,34,Color,Green,,,,,,,,,,,
741,variation,,Kratos Gym Pant-36-Black,1,0,visible,,"<p>Like it's namesake god of strength, the Kratos Gym Pant help you bring your best to bear on weight-based, plyometric and endurance exercise. They stretch and support in all the right places while ultra-light construction and moisture-wicking technology provide comfort.</p> <p>&bull; Navy cotton straight leg pants.<br />&bull; Relaxed fit. <br />&bull; 2 side-seam pockets. <br />&bull; Internal zip pocket. <br />&bull; Drawstring waist. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,57,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>New Luma Yoga Collection|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp05-black_main.jpg,,,MP05,,,,,,,Size,36,Color,Black,,,,,,,,,,,
742,variation,,Kratos Gym Pant-36-Blue,1,0,visible,,"<p>Like it's namesake god of strength, the Kratos Gym Pant help you bring your best to bear on weight-based, plyometric and endurance exercise. They stretch and support in all the right places while ultra-light construction and moisture-wicking technology provide comfort.</p> <p>&bull; Navy cotton straight leg pants.<br />&bull; Relaxed fit. <br />&bull; 2 side-seam pockets. <br />&bull; Internal zip pocket. <br />&bull; Drawstring waist. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,57,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>New Luma Yoga Collection|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp05-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp05-blue_back.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp05-blue_outfit.jpg",,,MP05,,,,,,,Size,36,Color,Blue,,,,,,,,,,,
743,variation,,Kratos Gym Pant-36-Green,1,0,visible,,"<p>Like it's namesake god of strength, the Kratos Gym Pant help you bring your best to bear on weight-based, plyometric and endurance exercise. They stretch and support in all the right places while ultra-light construction and moisture-wicking technology provide comfort.</p> <p>&bull; Navy cotton straight leg pants.<br />&bull; Relaxed fit. <br />&bull; 2 side-seam pockets. <br />&bull; Internal zip pocket. <br />&bull; Drawstring waist. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,57,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>New Luma Yoga Collection|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp05-green_main.jpg,,,MP05,,,,,,,Size,36,Color,Green,,,,,,,,,,,
757,variable,MP06,Mithra Warmup Pant,1,0,visible,This is a variable product called a Mithra Warmup Pant,"<p>When you're not sure you're up to the weather, don the Mithra Warmup Pant for a confidence boost. Its supersoft, stretchy fabric and fleece-like finish help prep your muscles and ease your mind. Designed for relaxed, easy-wear fit with handy ankle zips.</p> <p>&bull; Ankle zips.<br />&bull; Elasticized waistband with draw cord.<br />&bull; Dual hand pockets.<br />&bull; Reflective elements for low-light safety.</p>",,,,,1,0,0,0,,,,,1,,,28,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Eco Friendly|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp06-gray_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp06-gray_back.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp06-gray_outfit.jpg",,,,,,,,,,Size,32|33|34|36,Color,Gray|Green|Orange,,,,,,,,,,,
745,variation,,Mithra Warmup Pant-32-Gray,1,0,visible,,"<p>When you're not sure you're up to the weather, don the Mithra Warmup Pant for a confidence boost. Its supersoft, stretchy fabric and fleece-like finish help prep your muscles and ease your mind. Designed for relaxed, easy-wear fit with handy ankle zips.</p> <p>&bull; Ankle zips.<br />&bull; Elasticized waistband with draw cord.<br />&bull; Dual hand pockets.<br />&bull; Reflective elements for low-light safety.</p>",,,,,1,100,0,0,1,,,,1,,,28,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Eco Friendly|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp06-gray_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp06-gray_back.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp06-gray_outfit.jpg",,,MP06,,,,,,,Size,32,Color,Gray,,,,,,,,,,,
746,variation,,Mithra Warmup Pant-32-Green,1,0,visible,,"<p>When you're not sure you're up to the weather, don the Mithra Warmup Pant for a confidence boost. Its supersoft, stretchy fabric and fleece-like finish help prep your muscles and ease your mind. Designed for relaxed, easy-wear fit with handy ankle zips.</p> <p>&bull; Ankle zips.<br />&bull; Elasticized waistband with draw cord.<br />&bull; Dual hand pockets.<br />&bull; Reflective elements for low-light safety.</p>",,,,,1,100,0,0,1,,,,1,,,28,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp06-green_main.jpg,,,MP06,,,,,,,Size,32,Color,Green,,,,,,,,,,,
747,variation,,Mithra Warmup Pant-32-Orange,1,0,visible,,"<p>When you're not sure you're up to the weather, don the Mithra Warmup Pant for a confidence boost. Its supersoft, stretchy fabric and fleece-like finish help prep your muscles and ease your mind. Designed for relaxed, easy-wear fit with handy ankle zips.</p> <p>&bull; Ankle zips.<br />&bull; Elasticized waistband with draw cord.<br />&bull; Dual hand pockets.<br />&bull; Reflective elements for low-light safety.</p>",,,,,1,100,0,0,1,,,,1,,,28,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp06-orange_main.jpg,,,MP06,,,,,,,Size,32,Color,Orange,,,,,,,,,,,
748,variation,,Mithra Warmup Pant-33-Gray,1,0,visible,,"<p>When you're not sure you're up to the weather, don the Mithra Warmup Pant for a confidence boost. Its supersoft, stretchy fabric and fleece-like finish help prep your muscles and ease your mind. Designed for relaxed, easy-wear fit with handy ankle zips.</p> <p>&bull; Ankle zips.<br />&bull; Elasticized waistband with draw cord.<br />&bull; Dual hand pockets.<br />&bull; Reflective elements for low-light safety.</p>",,,,,1,100,0,0,1,,,,1,,,28,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Eco Friendly|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/p/mp06-gray_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp06-gray_back.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp06-gray_outfit.jpg",,,MP06,,,,,,,Size,33,Color,Gray,,,,,,,,,,,
749,variation,,Mithra Warmup Pant-33-Green,1,0,visible,,"<p>When you're not sure you're up to the weather, don the Mithra Warmup Pant for a confidence boost. Its supersoft, stretchy fabric and fleece-like finish help prep your muscles and ease your mind. Designed for relaxed, easy-wear fit with handy ankle zips.</p> <p>&bull; Ankle zips.<br />&bull; Elasticized waistband with draw cord.<br />&bull; Dual hand pockets.<br />&bull; Reflective elements for low-light safety.</p>",,,,,1,100,0,0,1,,,,1,,,28,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp06-green_main.jpg,,,MP06,,,,,,,Size,33,Color,Green,,,,,,,,,,,
750,variation,,Mithra Warmup Pant-33-Orange,1,0,visible,,"<p>When you're not sure you're up to the weather, don the Mithra Warmup Pant for a confidence boost. Its supersoft, stretchy fabric and fleece-like finish help prep your muscles and ease your mind. Designed for relaxed, easy-wear fit with handy ankle zips.</p> <p>&bull; Ankle zips.<br />&bull; Elasticized waistband with draw cord.<br />&bull; Dual hand pockets.<br />&bull; Reflective elements for low-light safety.</p>",,,,,1,100,0,0,1,,,,1,,,28,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/p/mp06-orange_main.jpg,,,MP06,,,,,,,Size,33,Color,Orange,,,,,,,,,,,
